Species,Long,Lat,ID
C. candadensis,-105.622153,40.348512,6202533
C. candadensis,-105.615692,40.353296,4291786
C. candadensis,-105.615405,40.355322,27327917
C. candadensis,-105.613589,40.357589,9754949
C. candadensis,-105.612229,40.363723,8093724
C. candadensis,-105.609558,40.352479,19278818
C. candadensis,-105.607628,40.35682,34190630
C. candadensis,-105.607148,40.356037,6764730
C. candadensis,-105.607078,40.358492,12742286
C. candadensis,-105.605655,40.355194,20919870
C. candadensis,-105.605019,40.353521,29426285
C. candadensis,-105.605019,40.353521,29426282
C. candadensis,-105.605019,40.353521,29426280
C. candadensis,-105.605019,40.353521,29426281
C. candadensis,-105.604562,40.35662,32441226
C. candadensis,-105.60419,40.353885,4291775
C. candadensis,-105.60278,40.353317,165519
C. candadensis,-105.602692,40.356903,33990941
C. candadensis,-105.600555,40.360977,20918874
C. candadensis,-105.600317,40.358087,35228726
C. candadensis,-105.600093,40.355955,16003483
C. candadensis,-105.598858,40.359445,33133198
C. candadensis,-105.598838,40.355632,35031286
C. candadensis,-105.597894,40.33998,4027589
C. candadensis,-105.597637,40.353129,20899043
C. candadensis,-105.59745,40.356453,27612559
C. candadensis,-105.59733,40.352507,38315144
C. candadensis,-105.597258,40.356703,9352390
C. candadensis,-105.597239,40.3366,8221002
C. candadensis,-105.597171,40.343128,21969207
C. candadensis,-105.59572,40.359392,36305322
C. candadensis,-105.59552,40.340663,14730897
C. candadensis,-105.595007,36.877939,MSB:Mamm:292044
C. candadensis,-105.620124,40.402429,20919142
C. candadensis,-105.618967,40.401195,16124381
C. candadensis,-105.6182,40.372083,27327912
C. candadensis,-105.617863,40.372677,27327911
C. candadensis,-105.617686,40.403228,38779378
C. candadensis,-105.61625,40.372247,4247758
C. candadensis,-105.616196,40.403805,38299404
C. candadensis,-105.613922,40.403564,38950114
C. candadensis,-105.612828,40.372788,5933456
C. candadensis,-105.610891,40.402986,3191980
C. candadensis,-105.61087,40.38763,24649998
C. candadensis,-105.610695,40.388313,8272639
C. candadensis,-105.609668,40.388171,22863336
C. candadensis,-105.608267,40.386421,18990484
C. candadensis,-105.60645,40.38738,22863458
C. candadensis,-105.604165,40.373257,808400
C. candadensis,-105.602755,40.389024,15160384
C. candadensis,-105.600944,40.402664,9340427
C. candadensis,-105.600412,40.380805,27051567
C. candadensis,-105.599899,40.384507,9188141
C. candadensis,-105.599306,40.402211,9340428
C. candadensis,-105.598075,40.378747,27964498
C. candadensis,-105.596611,40.377295,33270630
C. candadensis,-105.596358,40.405728,27580192
C. candadensis,-105.595719,40.3706,9352177
C. candadensis,-105.59329,40.400264,27276331
C. candadensis,-105.592003,40.375319,7576812
C. candadensis,-105.591922,40.404362,36693341
C. candadensis,-105.591687,40.372635,40126213
C. candadensis,-105.591667,40.36972,30335749
C. candadensis,-105.587379,40.380787,38300553
C. candadensis,-105.584097,40.402421,9496347
C. candadensis,-105.582435,40.405347,9496349
C. candadensis,-105.578652,40.392893,9705207
C. candadensis,-105.573157,40.398761,28908454
C. candadensis,-105.573967,40.398544,7904994
C. candadensis,-105.593492,40.358975,27111569
C. candadensis,-105.592522,40.354198,4211061
C. candadensis,-105.591422,40.358208,16334901
C. candadensis,-105.590225,40.367617,9352172
C. candadensis,-105.590084,40.367626,4601754
C. candadensis,-105.589784,40.357783,2669624
C. candadensis,-105.589761,40.357925,2669623
C. candadensis,-105.58972,40.36706,19823950
C. candadensis,-105.5895,40.367333,7940870
C. candadensis,-105.58926,40.367315,4614051
C. candadensis,-105.588858,40.350618,20919068
C. candadensis,-105.587394,40.366697,9352178
C. candadensis,-105.586596,40.356879,4119614
C. candadensis,-105.58562,40.357531,32898012
C. candadensis,-105.585442,40.364449,26088214
C. candadensis,-105.584412,40.356903,33688460
C. candadensis,-105.583817,40.34607,16446841
C. candadensis,-105.583763,40.351254,5001605
C. candadensis,-105.583725,40.363705,2510178
C. candadensis,-105.583591,40.36597,8519683
C. candadensis,-105.583357,40.363315,33670793
C. candadensis,-105.583237,40.355288,22860079
C. candadensis,-105.583122,40.365989,9333410
C. candadensis,-105.582205,40.346242,11284775
C. candadensis,-105.582085,40.365921,3854235
C. candadensis,-105.582023,40.355354,9483774
C. candadensis,-105.581933,40.3619,26910495
C. candadensis,-105.580758,40.366355,37069141
C. candadensis,-105.578356,40.364289,9786148
C. candadensis,-105.577628,40.366736,7682559
C. candadensis,-105.576355,40.339925,33875602
C. candadensis,-105.574355,40.366608,11528751
C. candadensis,-105.574318,40.341755,17731724
C. candadensis,-105.574304,40.366497,33752931
C. candadensis,-105.573978,40.367735,6873286
C. candadensis,-105.573556,40.340336,3791333
C. candadensis,-105.573373,40.339548,7106205
C. candadensis,-105.572889,40.366589,32180479
C. candadensis,-105.572875,40.360133,27458988
C. candadensis,-105.572821,40.350259,19686200
C. candadensis,-105.572821,40.350259,19686066
C. candadensis,-105.57272,40.341397,7400090
C. candadensis,-105.572288,40.340733,33291477
C. candadensis,-105.572273,40.344524,4115075
C. candadensis,-105.571809,40.34037,13804174
C. candadensis,-105.569953,40.368955,21274491
C. candadensis,-105.567985,40.344051,37009270
C. candadensis,-105.567703,40.341145,20211020
C. candadensis,-105.567569,37.882712,8180364
C. candadensis,-105.543681,38.209382,2932915
C. candadensis,-105.571455,40.398716,4028210
C. candadensis,-105.571432,40.398752,4038161
C. candadensis,-105.564393,40.395118,25108403
C. candadensis,-105.564329,40.394989,25108402
C. candadensis,-105.56153,40.389642,39582113
C. candadensis,-105.561133,40.389778,26563347
C. candadensis,-105.553313,40.382338,836683
C. candadensis,-105.551878,40.374067,25297508
C. candadensis,-105.54631,40.374187,5685030
C. candadensis,-105.541114,40.383128,30629954
C. candadensis,-105.537575,40.37825,37901222
C. candadensis,-105.533633,40.38087,7790606
C. candadensis,-105.531287,40.376623,10306185
C. candadensis,-105.529388,40.376133,22057885
C. candadensis,-105.523898,40.375592,26780229
C. candadensis,-105.523693,40.376162,36614381
C. candadensis,-105.523253,40.373423,26780283
C. candadensis,-105.521455,40.38636,8533412
C. candadensis,-105.521665,40.377206,35632770
C. candadensis,-105.521665,40.377206,39687348
C. candadensis,-105.301474,40.363931,25902255
C. candadensis,-105.242668,40.369798,25902056
C. candadensis,-105.19742,40.384522,23051861
C. candadensis,-105.194496,40.384483,22573220
C. candadensis,-105.096872,40.39686,3511451
C. candadensis,-105.525555,40.194429,5529531
C. candadensis,-105.543385,40.285963,11947331
C. candadensis,-105.5449,40.290149,20172083
C. candadensis,-105.540503,40.300875,18525038
C. candadensis,-105.540482,40.300919,18525037
C. candadensis,-105.540047,40.305978,6599166
C. candadensis,-105.528644,40.321851,37619225
C. candadensis,-105.566854,40.340735,11893906
C. candadensis,-105.524758,40.3429,34721118
C. candadensis,-105.532126,40.343412,14429518
C. candadensis,-105.528931,40.348358,27751004
C. candadensis,-105.565002,40.350277,27417371
C. candadensis,-105.559278,40.357337,27964246
C. candadensis,-105.548044,40.358296,9748314
C. candadensis,-105.556759,40.358428,4072931
C. candadensis,-105.556408,40.359074,4072977
C. candadensis,-105.555997,40.359092,20898998
C. candadensis,-105.556211,40.359165,4072996
C. candadensis,-105.553742,40.359208,27562521
C. candadensis,-105.556332,40.359253,4073066
C. candadensis,-105.553017,40.359397,28177086
C. candadensis,-105.549247,40.359469,14633548
C. candadensis,-105.543198,40.363261,3391108
C. candadensis,-105.5429,40.363653,37012365
C. candadensis,-105.543889,40.363672,3750058
C. candadensis,-105.543706,40.3639,3750019
C. candadensis,-105.543803,40.36413,3750064
C. candadensis,-105.557935,40.36595,16096486
C. candadensis,-105.537833,40.365983,27459073
C. candadensis,-105.536575,40.366429,16123660
C. candadensis,-105.544281,40.366624,5035237
C. candadensis,-105.561619,40.367212,2315255
C. candadensis,-105.563858,40.367772,1284237
C. candadensis,-105.55426,40.368157,31025250
C. candadensis,-105.552668,40.369149,26994196
C. candadensis,-105.530058,40.37297,33540391
C. candadensis,-105.524637,40.372425,22399783
C. candadensis,-105.522507,40.386497,27672596
C. candadensis,-105.521665,40.377206,830853
C. candadensis,-105.521665,40.377206,1291955
C. candadensis,-105.521665,40.377206,1515779
C. candadensis,-105.521665,40.377206,2332477
C. candadensis,-105.521665,40.377206,1543607
C. candadensis,-105.521665,40.377206,15115683
C. candadensis,-105.521665,40.377206,15115890
C. candadensis,-105.521665,40.377206,34670100
C. candadensis,-105.521665,40.377206,8180365
C. candadensis,-105.521665,40.377206,6415925
C. candadensis,-105.521665,40.377206,8490853
C. candadensis,-105.521665,40.377206,4173270
C. candadensis,-105.521665,40.377206,4667564
C. candadensis,-105.521665,40.377206,70631
C. candadensis,-105.521665,40.377206,14970116
C. candadensis,-105.521665,40.377206,21065697
C. candadensis,-105.521665,40.377206,30585038
C. candadensis,-105.521665,40.377206,35632769
C. candadensis,-105.521665,40.377206,35632771
C. candadensis,-105.521665,40.377206,35632767
C. candadensis,-105.521665,40.377206,35632773
C. candadensis,-105.521665,40.377206,35632772
C. candadensis,-105.521665,40.377206,35632768
C. candadensis,-105.521362,40.37885,33616446
C. candadensis,-105.521155,40.377133,22721785
C. candadensis,-105.520813,40.37675,6296764
C. candadensis,-105.520141,40.378525,7576163
C. candadensis,-105.519225,40.380787,9185375
C. candadensis,-105.517765,40.383249,1181924
C. candadensis,-105.517116,40.382901,39902823
C. candadensis,-105.516953,40.371393,18113751
C. candadensis,-105.516433,40.377913,22729859
C. candadensis,-105.501267,40.378658,36330104
C. candadensis,-105.499023,40.374722,34345344
C. candadensis,-105.496764,40.381716,20088511
C. candadensis,-105.435822,40.346797,12297242
C. candadensis,-105.427925,40.391681,22443135
C. candadensis,-105.406567,40.558661,39374032
C. candadensis,-105.397637,41.214363,31749428
C. candadensis,-105.396131,40.661599,6031678
C. candadensis,-105.466958,40.387928,22399723
C. candadensis,-105.473096,40.375824,12022136
C. candadensis,-105.475187,40.369304,28652147
C. candadensis,-105.485885,40.370002,5694992
C. candadensis,-105.489205,40.37873,22399740
C. candadensis,-105.489765,40.40445,MSB:Mamm:111942
C. candadensis,-105.49261,40.372886,8214348
C. candadensis,-105.493042,40.379524,29896925
C. candadensis,-105.495247,40.379422,26773161
C. candadensis,-105.495317,40.379425,26773129
C. candadensis,-105.515129,40.378299,34118147
C. candadensis,-105.514694,40.371421,19640145
C. candadensis,-105.513878,40.392033,9333401
C. candadensis,-105.5138,40.378285,6326573
C. candadensis,-105.5138,40.378285,6326571
C. candadensis,-105.5138,40.378285,6326576
C. candadensis,-105.512998,40.379813,27859339
C. candadensis,-105.512463,40.379718,21969214
C. candadensis,-105.512026,40.377809,37749525
C. candadensis,-105.511301,40.378083,30571587
C. candadensis,-105.5111,40.373975,17799603
C. candadensis,-105.51085,40.378928,26987789
C. candadensis,-105.510833,40.379833,4912952
C. candadensis,-105.510345,40.430012,27529446
C. candadensis,-105.509613,40.339742,27186443
C. candadensis,-105.508805,40.378422,742593
C. candadensis,-105.508653,40.378463,742594
C. candadensis,-105.50806,40.430777,10797478
C. candadensis,-105.506988,40.375625,24650095
C. candadensis,-105.501912,40.431356,17426764
C. candadensis,-105.502373,40.375099,18323650
C. candadensis,-105.502842,40.366864,32497300
C. candadensis,-105.504695,40.376187,9757917
C. candadensis,-105.254948,40.702953,22383255
C. candadensis,-105.224803,40.481342,11195705
C. candadensis,-105.218488,40.425713,1405456
C. candadensis,-105.171831,40.559743,6031653
C. candadensis,-105.085884,40.817905,25443009
C. candadensis,-105.072822,40.971995,27589384
C. candadensis,-105.45639,39.953056,12673943
C. candadensis,-105.324945,39.957775,16186431
C. candadensis,-105.346114,39.962614,6084278
C. candadensis,-105.344762,39.968859,3118201
C. candadensis,-105.349102,39.971595,5113573
C. candadensis,-105.29623,40.027803,12614821
C. candadensis,-105.44319,40.123887,24206643
C. candadensis,-105.317087,40.141315,6455925
C. candadensis,-105.478486,40.342697,9361525
C. candadensis,-105.46868,40.344339,1416033
C. candadensis,-105.485363,40.353152,4500180
C. candadensis,-105.4839,40.374067,4338526
C. candadensis,-105.491755,40.378897,9116617
C. candadensis,-105.495262,40.379412,26773110
C. candadensis,-105.470658,40.384031,35690329
C. candadensis,-105.319905,39.46959,1399962
C. candadensis,-105.36034,39.470723,22425096
C. candadensis,-105.363184,39.473784,22425187
C. candadensis,-105.323114,39.486006,22479447
C. candadensis,-105.38351,39.503348,22460912
C. candadensis,-105.332817,39.592013,29832814
C. candadensis,-105.334604,39.624234,33619901
C. candadensis,-105.328075,39.633245,14365942
C. candadensis,-105.317215,39.633321,20376117
C. candadensis,-105.317215,39.633321,2506787
C. candadensis,-105.313003,39.637583,33896929
C. candadensis,-105.31632,39.639419,16175201
C. candadensis,-105.364765,39.644029,13585199
C. candadensis,-105.349555,39.65237,1544795
C. candadensis,-105.365265,39.660288,15007482
C. candadensis,-105.285878,39.664232,16660878
C. candadensis,-105.36874,39.669666,472450
C. candadensis,-105.369736,39.669816,12936307
C. candadensis,-105.366259,39.678251,34923413
C. candadensis,-105.025005,38.818201,3872250
C. candadensis,-105.172682,38.861158,20718288
C. candadensis,-105.173744,38.881904,29064773
C. candadensis,-105.178964,38.936308,9382381
C. candadensis,-105.15795,38.962292,10604849
C. candadensis,-105.042625,39.530341,2380538
C. candadensis,-105.053029,39.539065,2380542
C. candadensis,-104.984537,39.566978,6810591
C. candadensis,-105.27488,39.627371,9257383
C. candadensis,-105.293299,39.692118,6674287
C. candadensis,-105.27613,39.69307,23988278
C. candadensis,-105.210664,39.699775,15962945
C. candadensis,-105.183716,39.701868,16734681
C. candadensis,-105.293602,39.703043,1484087
C. candadensis,-105.306167,39.709287,26774901
C. candadensis,-105.22034,39.714247,17176061
C. candadensis,-105.229728,39.716176,23396579
C. candadensis,-105.22622,39.718692,9938317
C. candadensis,-105.213768,39.727139,13596803
C. candadensis,-105.209308,39.730836,38231778
C. candadensis,-105.168403,39.732217,11149676
C. candadensis,-105.168254,39.733374,13806556
C. candadensis,-105.228185,39.739984,4847363
C. candadensis,-105.20414,39.74335,9754923
C. candadensis,-105.245965,39.085889,2681582
C. candadensis,-104.885177,39.442454,14125292
C. candadensis,-104.880561,38.87767,20523888
C. candadensis,-104.865875,39.003178,9092849
C. candadensis,-104.821363,38.833882,37141125
C. candadensis,-105.211195,39.878206,19244401
C. candadensis,-105.219019,39.888933,16148343
C. candadensis,-105.219577,39.88896,16148342
C. candadensis,-105.222022,39.895433,17000732
C. candadensis,-105.21032,39.901395,27299388
C. candadensis,-105.189806,39.904135,38159709
C. candadensis,-105.189919,39.904189,38159670
C. candadensis,-105.189919,39.904189,38159690
C. candadensis,-105.189919,39.904189,38159655
C. candadensis,-105.189919,39.904189,38159657
C. candadensis,-105.189919,39.904189,38159702
C. candadensis,-105.189919,39.904189,38159707
C. candadensis,-105.189919,39.904189,16585816
C. candadensis,-105.189919,39.904189,16585814
C. candadensis,-105.189919,39.904189,38159654
C. candadensis,-105.189919,39.904189,38159691
C. candadensis,-105.189919,39.904189,38159689
C. candadensis,-105.189919,39.904189,38159525
C. candadensis,-105.189919,39.904189,38159666
C. candadensis,-105.18986,39.904275,38159687
C. candadensis,-105.189774,39.904366,38159659
C. candadensis,-105.216607,39.90879,38100892
C. candadensis,-105.113982,39.920989,14452579
C. candadensis,-105.124217,39.935596,26175684
C. candadensis,-105.125639,39.936927,26041046
C. candadensis,-105.125066,39.937969,26035603
C. candadensis,-105.199692,39.959328,29037753
C. candadensis,-105.217716,40.012827,26587075
C. candadensis,-104.978886,36.888361,MSB:Mamm:213358
C. candadensis,-104.978886,36.888361,MSB:Mamm:213359
C. candadensis,-104.978886,36.888361,MSB:Mamm:213353
C. candadensis,-104.978886,36.888361,MSB:Mamm:213349
C. candadensis,-104.978886,36.888361,MSB:Mamm:213343
C. candadensis,-104.978886,36.888361,MSB:Mamm:213360
C. candadensis,-104.978886,36.888361,MSB:Mamm:213347
C. candadensis,-104.978886,36.888361,MSB:Mamm:213345
C. candadensis,-104.978886,36.888361,MSB:Mamm:213356
C. candadensis,-104.978886,36.888361,MSB:Mamm:213352
C. candadensis,-104.978886,36.888361,MSB:Mamm:213363
C. candadensis,-104.978886,36.888361,MSB:Mamm:213470
